FLT_ARL_IATA,FLT_ROUTE,FLT_DATE,FLT_AIRCRAFT
CQ,Nairobi Wilson to Samburu,September 2019,Cessna Grand Caravan
CQ,Nairobi to Diani,November 2015,Dash 8/100
WX,dxb to kbl,November 2015,NONE
WX,Afghanistan to Dubai,June 2015,NONE
PI,Karachi to Muscat,July 2023,NONE
PI,Muscat to Phuket,July 2023,NONE
PI,Dubai to Colombo via Muscat,June 2023,NONE
PI,Doha to Colombo via Muscat,July 2023,NONE
PI,Phuket to Istanbul via Muscat,March 2023,NONE
PI,Trivandrum to Jeddah via Muscat,June 2023,NONE
PI,Dubai to Kathmandu via Muscat,October 2022,NONE
PI,Dubai to Trivandrum via Muscat,July 2022,A321 neo
PI,Dammam to Doha,December 2021,NONE
PI,Dubai to Kuwait via Muscat,June 2019,A320
PI,Muscat to Tbilisi,July 2018,A320
OB,Liberia to San Jose,November 2019,NONE
OB,Quepos to San Jose,April 2019,NONE
OB,San Jose to Tambor,September 2018,NONE
OB,Tambor to San José,April 2018,Cessna 208
OI,Ponta Delgada to Paris,July 2023,NONE
OI,Boston to Paris via Ponta Delgada,June 2023,NONE
OI,Boston to Ponta Delgada,July 2022,NONE
OI,Ponta Delgada to Frankfurt,June 2023,A321N
OI,Toronto to Lisbon via Ponta Delgada,April 2023,NONE
OI,Ponta Delgada to Toronto,February 2023,A321
OI,Toronto to Funchal via Ponta Delgada,December 2022,A321 neo / A320 100/200
OI,Toronto to Ponta Delgada via Terceira ,December 2022,A321
OI,New York to Porto via Ponta Delgada,November 2022,NONE
OI,New York to Barcelona via Ponta Delgada,September 2022,A321neo
OI,Lisbon to Ponta Delgada,July 2022,A321
OI,Pico to Amsterdam via Lisbon,July 2022,NONE
OI,New York to Lisbon via Ponta Delgada,June 2022,NONE
OI,Boston to Ponta Delgada,May 2022,NONE
OI,Lisbon to Pico via Ponta Delgada,May 2022,A321/A320
OI,Boston to Ponta Delgado ,July 2021,NONE
OI,Boston to Ponta Delgada,April 2022,NONE
OI,Boston to Ponta Delgado via Lisbon,April 2022,A321
OI,Boston to Lisbon,March 2022,NONE
OI,Paris to Ponta Delgada,September 2021,NONE
OI,Lisbon to Flores via Ponta Delgada,June 2021,NONE
OI,Tericia to Boston,July 2021,NONE
OI,Boston to Praia,April 2021,NONE
OI,Toronto to Ponta Delgada,February 2020,NONE
OI,Lisbon to Toronto,February 2020,NONE
OI,Toronto to Funchal via Ponta Delgada,December 2019,NONE
OI,Toronto to Funchal via Ponta Delgada,January 2020,A321/Q400
OI,Terceira to Boston,December 2019,NONE
OI,Boston to Terceria,December 2019,NONE
OI,Toronto to Las Palmas,October 2019,NONE
OI,Lisbon to Toronto via Ponta Delgada,September 2019,NONE
OI,Funchal to Ponta Delgada,August 2019,Q400
OI,Ponta Delgada to Lisbon,May 2019,NONE
OI,Lisbon to Cape Verde,August 2019,NONE
OI,Ponta Delgada to Boston,July 2019,NONE
OI,Ponta Delgada to Toronto,July 2019,NONE
OI,Ponta Delgada to Lisbon,July 2019,NONE
OI,Porto to Boston via Delgada,July 2019,NONE
OI,Terceira to Lisbon,July 2019,NONE
OI,Toronto to Ponta Delgada,May 2019,NONE
OI,Ponta Delgada to Ile de Terceira,April 2019,DH2
OI,Terceira to Ponta Delgada,September 2018,NONE
OI,Funchal to Toronto,May 2019,A320 / A321
OI,Toronto to Lisbon,April 2019,NONE
OI,Boston to Ponta Delgada,April 2019,NONE
OI,Ponta Delgada to Funchal,January 2019,Airbus / Q400
OI,Terceira to Lisboa,March 2019,NONE
OI,Santa Maria to Ponta Delgada,March 2019,NONE
OI,Ponta Delgada to Terceira,March 2019,NONE
OI,Lisbon to Santa Maria,March 2019,NONE
OI,Toronto to Lisbon via Ponta Delgada,December 2018,NONE
OI,Lisbon to Toronto via Ponta Delgada,October 2018,NONE
OI,Lisbon to Ponta Delgada,October 2018,NONE
OI,Ponta Delgada to Madeira ,October 2018,Q400
OI,Lisbon to Ponta Delgada,September 2018,A340
OI,Horta to Corvo,August 2018,Q200 / Q400
OI,Terceira to Boston,August 2018,NONE
OI,Boston to Terceira,August 2018,A321
OI,Boston to Terceira,January 2018,NONE
OI,Ponta Delgado to Funchal,May 2018,A320
OI,Ponta Delgada to Gran Canaria,April 2018,NONE
OI,Lisbon to Boston via Ponta Delgada,March 2018,A320
OI,Boston Logan to Terceira Island Lajes,January 2018,NONE
OI,Boston to Ponta Delgada,November 2017,A310
OI,Boston to Lisbon via Ponta Delgada,October 2017,A310-300
OI,Toronto to Terceira Island,September 2017,A330
OI,Boston to Ponta Delgada,October 2017,A310
OI,Porto to Toronto,September 2017,NONE
OI,Vienna to Ponta Delgada via Lisbon,August 2017,NONE
OI,Toronto to Lisbon,August 2017,A300
OI,Boston to Ponta Delgado,July 2017,NONE
OI,Boston to Lisbon via Ponta Delgado,August 2017,NONE
OI,Ponta Delgada to Lisbon,July 2017,NONE
OI,Boston to Ponta Delgada,June 2017,A340
OI,Boston to Lisbon via Ponta Delgado,June 2017,NONE
OI,LPA to YYZ via PDL,May 2017,A330
OI,Lisbon to Toronto,April 2017,NONE
OI,Toronto to Ponta Delgata,April 2017,A330 and DH4
OI,Toronto to Gran Canaria via Ponta Delgada,March 2017,NONE
OI,Boston to Ponta Delgada,February 2017,NONE
OI,Toronto to Lisbon via Ponta Delgada,February 2017,NONE
OI,Lisbon to Toronto,February 2017,A330
OI,BOS to OPO via PDL,January 2017,NONE
OI,Lisbon to Toronto via Ponta Delgada,January 2017,A330
OI,BOS to PDL,October 2016,NONE
OI,PDL to BOS,October 2016,NONE
OI,OPO to PDL,August 2016,A320
OI,BOS to PDL,September 2016,NONE
OI,PDL to MAN via LIS,September 2016,NONE
OI,PDL to BOS,September 2016,A330
OI,LGW to PDL,August 2016,A320
OI,LIS to PDL,July 2016,A330
OI,HOR to LHR via LIS,August 2016,A320
OI,PDL to LIS,July 2016,A330
OI,YYZ to FNC via PDL,July 2016,NONE
OI,BOS to PDL,June 2016,NONE
OI,BOS to PDL,May 2016,A330
VM,San Andres to Providencia,January 2018,NONE
VM,CUC to BGA,December 2015,ATR42-500
XS,Cairo to Seoul via Riyadh,March 2023,NONE
XS,Medina to Dubai via Riyadh,July 2023,A320
XS,Manchester to Islamabad via Jeddah,August 2022,NONE
XS,Jeddah to Frankfurt,June 2023,A320
XS,Manila to New York via Jeddah,May 2023,NONE
XS,Amsterdam to Jakarta via Jeddah,May 2023,NONE
XS,Kano Mallam to Jeddah,April 2023,Boeing 777-300
XS,Lahore to Jeddah via Riyadh,September 2022,NONE
XS,Munich to Jeddah,March 2023,A320
XS,Manchester to Bangkok via Jeddah,February 2023,Boeing 787-9 / b787-10
XS,Jeddah to Tabuk,February 2023,A320
XS,Abu Dhabi to Jeddah,March 2023,A330-300
XS,Milan to Manila via Jeddah,February 2023,NONE
XS,Manila to Manchester via Jeddah,January 2023,NONE
XS,Manchester to Manila via Jeddah,January 2023,NONE
XS,New York to Jeddah,December 2022,NONE
XS,Jeddah to Amsterdam,February 2023,NONE
XS,London to Madinah via Riyadh,February 2023,NONE
XS,Islamabad to Manchester via Jeddah,January 2023,NONE
XS,Karachi to Los Angeles via Jeddah,February 2023,Boeing 777-300
XS,New York to Riyadh,January 2023,NONE
XS,Washington  to Lahore via Jeddah,January 2023,Boeing 777
XS,Frankfurt to Mumbai via Jeddah,May 2022,NONE
XS,Paris to Delhi via Jeddah,January 2023,NONE
XS,Kochi to Riyadh,January 2023,NONE
XS,London to Jeddah,January 2023,Boeing 787-9
XS,Geneva to Seoul via Jeddah ,January 2023,A330 / Boeing 787
XS,Bangkok to Amsterdam via Jeddah,January 2023,NONE
XS,Jeddah to Dubai,December 2022,NONE
XS,Jeddah to Alexandria,October 2022,NONE
XS,Washington to Amman via Riyadh,October 2022,NONE
XS,Wedj to Riyadh,December 2022,NONE
XS,Washington Dulles to Jeddah ,December 2022,Boeing 777
XS,Munich to Lucknow via Jeddah,November 2022,NONE
XS,Frankfurt to Jeddah ,November 2022,A320
XS,Amsterdam to Lahore via Jeddah,November 2022,Boeing 787 / Boeing 777
XS,Lahore to Amsterdam via Jeddah,November 2022,Boeing 777 / Boeing 787
XS,Frankfurt to Bangalore via Jeddah,November 2022,NONE
XS,Frankfurt to Bangkok via Riyadh,October 2022,NONE
XS,Kuala Lumpur to Milan via Jeddah,November 2022,Boeing 787-9
XS,Manila to Paris via Riyadh,November 2022,NONE
XS,Manila to Dubai via Jeddah,November 2022,NONE
XS,London to Dubai via Jeddah,October 2022,NONE
XS,Washington to Lahore via Jeddah,October 2022,NONE
XS,Mumbai to Istanbul via Jeddah and Riyadh,October 2022,NONE
XS,Paris to Jakarta via Jeddah,September 2022,NONE
XS,London to Delhi via Jeddah,September 2022,NONE
XS,Kuala Lumpur to Istanbul via Jeddah,September 2022,NONE
XS,Jakarta  to Paris via Jeddah,September 2022,NONE
XS,Riyadh to Abu Dhabi,September 2022,A320
XS,Singapore to Frankfurt via Riyadh,September 2022,NONE
XS,London to Riyadh,September 2022,Boeing 777-300
XS,Amsterdam to Jakarta via Jeddah ,September 2022,NONE
XS,Dubai to Casablanca via Royadh,September 2022,NONE
XS,Washington to Islamabad via Jeddah,September 2022,NONE
XS,Athens to Kuala Lumpur via Jeddah,August 2022,NONE
XS,Lahore to Amsterdam via Jeddah,July 2022,NONE
XS,Cairo to Dubai via Jeddah,August 2022,NONE
XS,Singapore to Amsterdam via Riyadh,August 2022,NONE
XS,Paris to Delhi via Jeddah,August 2022,Boeing 777
XS,Manila to London via Riyadh,August 2022,Boeing 777-300
XS,Dubai to Kuala Lumpur via Jeddah,August 2022,A330
XS,Madrid to Riyadh,July 2022,Boeing 787
XS,Jeddah to Washington,July 2022,Boeing 777-300ER
XS,Bangkok to Dubai via Jeddah,July 2022,Boeing 787
XS,Jeddah to Dhaka,July 2022,NONE
XS,Paris CDG to Riyadh,April 2022,Boeing 777-300 ER
XS,Frankfurt to Lahore via Riyadh,July 2022,787-9
XS,New York to Kochi via Jeddah,June 2022,NONE
XS,Dubai to Manila via Jeddah,July 2022,NONE
XS,Cairo to Kochi via Jeddah,July 2022,NONE
XS,Istanbul to Bangkok via Riyadh,June 2022,NONE
XS,Riyadh to Mumbai,May 2022,NONE
XS,Jakarta to Jeddah,June 2022,Boeing 777-300 ER
XS,Amsterdam to Kuala Lumpur via Jeddah,June 2022,NONE
XS,Amsterdam to Jeddah via Kuala Lumpur,May 2022,NONE
XS,Amsterdam to Lahore via Jeddah,May 2022,NONE
XS,Male to Jeddah,May 2022,NONE
XS,Rome to Manila via Jeddah,May 2022,NONE
XS,Dubai to Kuala Lumpur via Riyadh,May 2022,Boeing 787
XS,Amsterdam to Dubai via Jeddah,April 2022,NONE
XS,London to Islamabad via Jeddah,April 2022,NONE
XS,Riyadh to Madinah,April 2022,NONE
XS,Al Ula to Jeddah via Riyadh,April 2022,NONE
XS,Kuala Lumpur to Munich via Jeddah,March 2022,NONE
XS,Amman to Mumbai via Jeddah,March 2022,NONE
XS,Muscat to Algiers via Jeddah,March 2022,NONE
XS,Madinah to Kuala Lumpur,March 2022,NONE
XS,New York JFK to Jeddah,February 2022,NONE
XS,Jeddah to Kuala Lumpur,March 2022,Boeing 777-300
XS,Kuala Lumpur to Medina ,March 2022,Boeing 787
XS,Riyadh to London,February 2022,NONE
XS,Dhaka to Frankfurt via Jeddah,January 2022,NONE
XS,Medina to Kuala Lumpur via Jeddah,January 2022,Boeing 787
XS,Manchester to Jeddah,December 2021,Boeing 787
XS,New York to Delhi via Jeddah,December 2021,NONE
XS,London Heathrow to Jeddah,November 2021,Boeing 777-300RR(Z)
XS,Jeddah to Dubai,January 2021,NONE
NN,Ust-Kamenogorsk to Karaganda ,May 2019,CRJ-200
NN,Almaty to Oskemen,January 2018,NONE
NN,Astana to Almaty,June 2017,Boeing 737-500
NN,ALA to TSE,April 2016,Boeing 737-300
MP,Yogyakarta to Singapore,June 2023,A320-200 NEO
MP,Berlin to Melbourne via Singapore ,June 2023,NONE
MP,Penang to Singapore,July 2023,NONE
MP,Singapore to Taipei,July 2023,A321
MP,Athens to Singapore,July 2023,NONE
MP,Singapore to Perth,June 2023,A320
MP,Ho Chi minh to Singapore,June 2023,NONE
MP,Perth to Singapore,June 2023,A320
MP,Penang to Melbourne via Singapore,May 2023,Boeing 787
MP,Perth to Ho Chi Minh via Singapore,June 2023,A320
MP,Melbourne to Cebu via Singapore,January 2023,NONE
MP,Singapore to Bangkok,February 2023,NONE
MP,Hong Kong to Bali via Singapore,June 2023,NONE
MP,Berlin to Sydney via Singapore,December 2022,NONE
MP,Singapore to Surabaya,May 2023,NONE
MP,Singapore to Seoul,April 2023,NONE
MP,Perth to Singapore,April 2023,NONE
MP,Berlin to Bali via Singapore,March 2023,Boeing 787
MP,Jeju to Singapore,December 2022,NONE
MP,Singapore to Xian,April 2023,NONE
MP,Gatwick to Bangkok,September 2022,787
MP,Hong Kong to Surabaya via Singapore,April 2023,NONE
MP,Tokyo Narita to Singapore,April 2023,NONE
MP,Singapore to Ipoh,March 2023,NONE
MP,Manila to Berlin via Singapore,March 2023,NONE
MP,Jakarta to Singapore,February 2023,NONE
MP,Singapore to Bangkok,January 2023,NONE
MP,Singapore to Bangkok ,December 2022,NONE
MP,Melbourne to Kuala Lumpur,January 2023,NONE
MP,Tokyo to Gold Coast,January 2023,NONE
MP,Perth to Sapporo via Singapore,January 2023,NONE
MP,Singapore to Sydney,January 2023,NONE
MP,Singapore to Bangkok,December 2022,NONE
MP,Singapore to Chiang Mai,November 2022,A320 CEO
MP,Singapore to Gold Coast,July 2022,A320
MP,Singapore to Bangkok,October 2022,NONE
MP,Singapore to Sydney,October 2022,Boeing 787
MP,Singapore via Sydney,October 2022,NONE
MP,Sydney to Phuket via Singapore,October 2022,NONE
MP,Athens to Berlin,May 2022,NONE
MP,Singapore to Melbourne,September 2022,Boeing 777
MP,Bangkok to Singapore ,September 2022,Boeing 787
MP,Phuket to Singapore,August 2022,A321
MP,Singapore to Sydney,September 2022,NONE
MP,Athens to Melbourne via Singapore,August 2022,NONE
MP,Singapore to Sydney,July 2022,Boeing 787
MP,Kuala Lumpur to Manila via Singapore,May 2022,Boeing 787 / A320
MP,Berlin to Denpasar via Singapore ,June 2022,NONE
MP,Singapore to Kuala Lumpur,July 2022,A320neo
MP,Singapore to Penang,June 2022,NONE
MP,Singapore to Gatwick via Bangkok,July 2022,Boeing 787
MP,Singapore to Thiruvananthapuram,June 2022,A320
MP,Singapore to Bangkok,July 2022,NONE
MP,Manila to Amsterdam via Singapore,July 2022,NONE
MP,Denpasar to Singapore,March 2022,NONE
MP,Clark to Heathrow via Singapore,June 2022,NONE
MP,Bangkok to Singapore,June 2022,NONE
MP,Singapore to Melbourne,June 2022,NONE
MP,Kuala Lumpur to Singapore,May 2022,NONE
MP,London to Bangkok,January 2022,NONE
MP,Melbourne to Berlin via Singapore / Athens,May 2022,NONE
MP,Berlin to Singapore,April 2022,Boeing 787
MP,London Gatwick - Bangkok,April 2022,Boeing 787-800
MP,Berlin to Bangkok via Singapore,April 2022,NONE
MP,Bangkok to Singapore,April 2022,Boeing 787
MP,Visakhapatnam to Sydney via Singapore,March 2022,A320 / A350-390
MP,Singapore to Perth,March 2022,Boeing 787-9
MP,Cebu to Singapore,March 2022,A320Neo
MP,Bangkok to London,March 2022,NONE
MP,Melbourne to Singapore,January 2022,NONE
MP,Cebu to Perth via Singapore,February 2022,A321 Neo / Boeing 787
MP,Berlin to Singapore,January 2022,Boeing 787-8
MP,Singapore to Bangkok ,January 2022,Boeing 787
MP,Singapore to Ipoh,November 2021,NONE
MP,Berlin to Singapore,October 2021,NONE
MP,Athens to Berlin,September 2021,Boeing 787-8
MP,Wuhan to Singapore,September 2021,NONE
MP,Singapore to Hong Kong,September 2020,NONE
MP,Sydney to Athens via Singapore,February 2020,Boeing 787
MP,Guangzhou to Singapore,July 2020,NONE
MP,Perth to Bangkok,March 2020,Boeing 787
MP,Singapore to Sydney,May 2019,NONE
MP,Bangkok to Athens via Singapore,March 2020,NONE
MP,Melbourne to Hong Kong via Singapore,March 2020,NONE
MP,Singapore to Hong Kong,March 2020,Boeing 787-9
MP,Bali to Tokyo via Singapore,March 2020,NONE
MP,Melbourne to Bangkok via Singapore,February 2020,NONE
MP,Amritsar to Sydney via Singapore,January 2020,Boeing 787
MP,Taipei to Singapore,February 2020,NONE
MP,Taipei to Sapporo,February 2020,NONE
MP,Amritsar to Singapore,January 2020,NONE
MP,Sydney to Singapore,February 2020,Boeing 787-9
MP,Singapore to Penang,February 2020,A320
MP,Hong Kong to Singapore,February 2020,NONE
MP,Krabi to Singapore,February 2020,NONE
CC,Puerto Rico to Tortola BVI,May 2019,NONE
CC,San Juan to Anguilla,May 2018,NONE
CC,SXM to Tortola via San juan,January 2019,NONE
CC,St Thomas to Puerto Rico,August 2018,NONE
CC,Saint Thomas to San Juan ,January 2018,NONE
CC,St. Thomas to St. Croix,October 2017,NONE
CC,STT- Downtown to STX Downtown,May 2017,NONE
CC,BVI to SDQ via SJU,November 2016,NONE
CC,BIJ to SJU,August 2016,NONE
CC,SJU to PUJ,June 2016,NONE
CC,STT to SJU,April 2016,NONE
CC,SJU to EIS,April 2016,NONE
CC,PTP to SJU,March 2016,NONE
CC,SJU to SXM,November 2015,NONE
CC,SJU to EIS,September 2015,NONE
UE,Islamabad to Dubai,June 2023,NONE
UE,Islamabad to Riyadh ,June 2023,NONE
UE,Karachi to Islamabad,June 2022,Boeing 737
UE,Dubai to Lahore,June 2022,NONE
UE,Karachi to Islamabad,June 2021,NONE
UE,Islamabad to Karachi,August 2021,NONE
UE,Karachi to Islamabad ,January 2021,NONE
UE,Islamabad to Karachi,September 2020,Boeing 737
UE,Karachi to Quetta,September 2019,Boeing 737
UE,Karachi to Islamabad,April 2019,Boeing 737-800
UE,Islamabad to Karachi,February 2019,Boeing 737
UE,Islamabad to Karachi,January 2018,Boeing 737-800
LO,ISB to MAN,January 2017,A330-200
LO,DXB to KHI,January 2016,A320
LO,LHE to KHI,September 2015,NONE
LO,Karachi to Multan,August 2015,A320-200 AP-BLK
LO,Dubai to Karachi,July 2015,Airbus 300
LO,"Kuwait to Lahore, Pakistan",July 2015,NONE
LO,Karachi to Lahore,August 2014,B737
ZK,Delhi to Kunming,October 2019,NONE
ZK,Yantai to Taipei,January 2019,Boeing 737
ZK,New Delhi to Guangzhou via Qingdao,October 2018,NONE
ZK,Xiamen to Chengdu,November 2018,NONE
ZK,Guangzhou to Shanghai,May 2018,Boeing 737
ZK,Guangzhou to Jinan ,August 2017,NONE
ZK,Seoul Incheon to Yantai,March 2017,Boeing 737-800
ZK,PEK to WEH,September 2016,Boeing 738
ZK,Bangkok to Jinan,October 2015,Boeing 737
LU,Budapest to Shanghai,January 2020,Boeing 787-9
LU,Shanghai to Budapest,December 2019,Boeing 787-9
LU,Shanghai to Guilin,October 2019,NONE
LU,Shanghai to Phuket,April 2019,NONE
LU,Shanghai to Seoul,December 2018,Boeing 737-800
LU,Shanghai to Kota Kinabalu,September 2018,Boeing 737-800
LU,Guangzhou to Shanghai Pudong,May 2018,Boeing 737
LU,Shanghai Hongqiao to Lanzhou,March 2018,Boeing 737-800
LU,Shanghai to Kuala Lumpur,November 2017,NONE
LU,Beijing to Bangkok,February 2017,NONE
LU,KUL to PVG,January 2017,Boeing 737-800
LU,GMP to SHA,February 2016,A330-300
LU,TSN to SHA,February 2016,NONE
LU,HKT to PVG,January 2016,Boeing 737-800
LU,HKG to PVG,September 2015,A321
LU,can to shanghai,August 2014,NONE
LU,Hong Kong to Shanghai,July 2015,NONE
GU,London to Hanoi via Shenzhen,January 2020,NONE
GU,London to Shenzhen,December 2019,A330
GU,Shenzhen to London,October 2019,A330-330
GU,London to Kuala Lumpur via Shenzen,June 2019,NONE
GU,Singapore to Shenzen,May 2019,Boeing 739
GU,London to Jakarta via Shenzhen,March 2019,NONE
GU,London to Phnom Penh via Shenzhen,April 2019,NONE
GU,London to Bangkok via Shenzhen,March 2019,NONE
GU,London to Shenzhen,March 2019,A330
GU,Hanoi to Shenzhen via Quanzhou,February 2019,NONE
GU,Bangkok to Shenzhen,December 2018,NONE
GU,Xian to Xiamen,November 2017,A320-200
GU,Guangzhou to Nanjing,June 2018,NONE
GU,Beijing to Shenzhen,October 2017,Boeing 737
GU,Shenzhen to Xi'an,June 2017,A320
GU,Shubuling to Shenzhen,June 2017,A320
GU,SZX to JJN,October 2016,NONE
GU,CKG to CGO,December 2015,Boeing 737-800
GU,SZX to SHA,September 2015,NONE
GU,Osaka to Beijing,July 2015,NONE
GU,Shenzhen to Beijing,June 2015,Boeing 737-900
RA,Cairo to Chengdu,July 2022,A350-900
RA,Los Angeles to Chengdu,February 2020,NONE
RA,Changsha to Prague via Chengdu,January 2020,NONE
RA,Helsinki to Chengdu,November 2019,A330
RA,Helsinki to Copenhagen,November 2019,NONE
RA,Los Angeles to Hi Chi Minh City,September 2019,NONE
RA,Auckland to Shanghai via Chengdu,April 2019,NONE
RA,Beijing to Auckland via Chengdu,April 2019,A350
RA,Auckland to Chengdu,March 2019,A350-900
RA,Melbourne to Kathmandu via Chengdu / Lasa,December 2018,NONE
RA,Los Angeles to Dalian via Jinan,February 2018,NONE
RA,Chengdu to Taipei,November 2017,NONE
RA,Shanghai to Sydney via Chongqing,October 2017,NONE
RA,Chongqing to Lanzhou,July 2017,A320
RA,Dalian to Xuzhou,July 2017,A321
RA,Sydney to Lhasa via Chongqing,June 2017,NONE
RA,Kunming to Los Angeles via Chengdu,March 2017,NONE
RA,Melbourne to Chengdu,March 2017,NONE
RA,Nanjing to Chengdu,April 2017,A320
RA,CTU to SIN,October 2016,NONE
RA,CTU to HKG,October 2016,NONE
RA,DYG to CKG,September 2016,A321
RA,KTM to LXA,August 2016,A319
RA,LXA to KTM,May 2016,NONE
RA,SYD to SZX via CKG,March 2016,"A330, A320"
RA,Sydney to Beijing,September 2015,NONE
RA,Chongqing to Sydney,October 2015,A330
RA,SHA to MEL via CTU,September 2015,A330
RA,Chengdu to Nanjing,July 2015,A321
VR,Singapore to Phnom Penh,October 2020,NONE
VR,Singapore to Bali,March 2020,Boeing 737-800
VR,Hiroshima to Kuala Lumpur via Singapore,April 2020,NONE
VR,Singapore to Yangon,March 2020,A319
VR,Makassar to Singapore,December 2019,A320-200
VR,Singapore to Penang,January 2020,Boeing 737
VR,Singapore to Davao,February 2020,A320
VR,Singapore to Kathmandu,February 2020,NONE
VR,Singapore to Cairns,January 2020,Boeing 737-800
VR,Kuala Lumpur to Singapore,December 2019,Boeing 737
VR,Brisbane to Singapore via Cairns,December 2019,NONE
